genes,t_stats,p_values,fdr_corrected_p
BIRC2,-1.5565236154062083,0.12090129524594896,0.7052575556013689
NPAS3,0.7834240150387967,0.434150577208284,0.8764660923418588
PEG10,-0.04999589535785777,0.9601672423564632,0.9853233834523528
ASAP1,0.5331481823979379,0.5944243545119019,0.9232716573103205
FCHSD2,0.3720053919257534,0.7102170841188908,0.9507085399421508
PPP6R3,-1.4667156524905658,0.14376250958730244,0.7189762992715542
CTAG2,-0.9338929242366419,0.3512977502628686,0.8466906855138
VPS45,-0.5266422202581357,0.5989284527062326,0.9232716573103205
STX10,0.7297214787893315,0.46627205648263736,0.8903169043674025
MYL6,0.4726044022840504,0.6369249220706099,0.938814720786086
SLC7A9,0.4747856309583532,0.6353715208916476,0.938814720786086
RPL23,1.0529803457334512,0.29340897214922035,0.827294381660711
SIGLEC15,-1.6613442707753356,0.09795000917840348,0.6827701640469745
MEF2B,1.2155116242671422,0.22536533797638436,0.7899394404090793
POLD4,0.4613889845837409,0.6449374372416767,0.9422407204710522
AEBP2,-0.7226425673161562,0.4706030970147004,0.8903861613181947
COL9A2,-0.8512160822338899,0.3954978271931985,0.8684364720907436
WTIP,-1.5437454620349595,0.12396752427906313,0.707150335466282
BCAP31,0.7514846981770316,0.4530972741413014,0.8903169043674025
CD300A,-1.016514840952243,0.3104079256297808,0.827294381660711
ADO,-0.8208385059889493,0.41255282728428766,0.8684364720907436
SLC47A1,-0.5239945556966057,0.6007658860992711,0.9232716573103205
TREML2,-2.2501095639299895,0.025348499901737702,0.41797866653051907
DAAM2,-0.02246337757716643,0.9820969899930163,0.9932011016889173
SDHAF3,-1.0207801268561356,0.3083864734968532,0.827294381660711
MED20,-0.1330417387831772,0.8942718526150328,0.9780207436079935
STAT6,-0.8915445999386555,0.3735300203987242,0.8645012207158099
CFAP300,-1.3733188570533583,0.17093482453153014,0.7189762992715542
HOMEZ,-0.025834452789043234,0.9794108493551639,0.9923546050735141
ZNF684,-0.14856616856435625,0.8820207219492371,0.9763984461847085
SAP30BP,-0.8688282120295974,0.38580910388915324,0.8684364720907436
PPT1,-0.725684071608151,0.46873950188463687,0.8903169043674025
PIGM,-0.9600591188823357,0.3379916632507157,0.8404694858841214
TRRAP,-2.307102629590402,0.021901150461124213,0.409246601155016
MTF2,1.1373141384746421,0.2565411748222336,0.8213068073870673
MOGAT2,-1.0309549295127756,0.3035997693008432,0.827294381660711
PSMB3,0.4554221496201904,0.6492173087541152,0.9444227204786183
PPIE,1.3591313753466174,0.17538073942903215,0.7189762992715542
FOXA1,-3.223447817910564,0.0014423217364828472,0.15289223578705302
IKZF3,-0.15854707219692762,0.874159058761224,0.9763984461847085
FAM209B,-0.3295822040408145,0.7420031341329634,0.9623004144999464
TMEM151A,-1.615048682706925,0.10761399547784595,0.7014515494709797
HIVEP3,-1.471460819110014,0.14247651630597893,0.7189762992715542
RIMS3,-1.0860417305716907,0.27855014342262585,0.827294381660711
ANKRD27,2.3122714962571282,0.02160981560635904,0.409246601155016
BRPF3,-0.8256112255623487,0.4098445817857197,0.8684364720907436
OTUB2,-0.43247335445773144,0.6657857539758476,0.9477586771893144
FBXO17,-1.7700403482050606,0.07799003983510096,0.6481079158535112
ANKRD29,-0.6521056701822548,0.5149570406840183,0.905708141271939
C6orf132,-0.8032160997331078,0.42264459382504227,0.8743147011917128
APLNR,0.6111058598193619,0.5417078515545747,0.918551226762813
SLC22A25,0.5880592853768513,0.5570454383059018,0.9202477346414158
PANX2,0.1635114378280039,0.8702533745894765,0.9763984461847085
TREX2,-1.135963893302057,0.2571047397037776,0.8213068073870673
UBR2,-2.029030308841855,0.043559170127818445,0.5291611194242725
FAM187B,-0.6197028307796649,0.5360413346969024,0.9179646928674411
ZNF181,-0.05388799848026424,0.9570692278778535,0.984588790340795
GPR61,0.280025467330762,0.779699169432488,0.9677277617569142
PRKAB2,-0.36824914607205095,0.7130120603769081,0.9507085399421508
TNKS1BP1,-0.1351657016149791,0.8925941567038993,0.9780207436079935
THRSP,0.8820324415305533,0.3786417980160235,0.8684364720907436
PLD1,-0.35340994584526986,0.7240913640114445,0.9531994939964098
SMCO1,-0.12768758860845328,0.8985031354677885,0.9787483410711363
PPARD,-1.1434648809096204,0.2539849039284585,0.8213068073870673
SLC22A10,1.077216406503648,0.2824651690716117,0.827294381660711
LRRC34,1.2277962407752483,0.22072628733410424,0.787826683037155
NUDT8,-0.8840710438654681,0.37754263245037456,0.8684364720907436
ANXA9,0.832619909258984,0.40588688924150695,0.8684364720907436
TMEM243,0.1204304974478593,0.9042428917933832,0.9794916357866792
SAMD9,-0.8697453197318729,0.3853086157494563,0.8684364720907436
LTB4R,0.09056896961835362,0.9279106308354781,0.9794916357866792
MCF2L2,0.13953809683185472,0.8891419782779629,0.9763984461847085
PPP1CA,1.7835633490941387,0.07575821282104023,0.6352641804264311
CDK3,-1.0015965227517845,0.3175472670436182,0.827294381660711
PLEKHG2,0.15020870072969547,0.8807261220971261,0.9763984461847085
GCLM,2.2101704433699,0.028037524970582758,0.43825645827804116
RECQL5,-1.8131606067527493,0.07105624036281279,0.6183813350493438
DAD1,1.0053686058430873,0.3157319401014658,0.827294381660711
DHRS2,1.3814089522173318,0.16843795717722834,0.7189762992715542
HSD3B2,-1.6876188578240705,0.09278351136166393,0.6673695601843742
TGM1,1.5994687916642454,0.11103205327777928,0.7052575556013689
XRRA1,0.2258536187409476,0.8215074888233783,0.9729668387733467
PRKCI,1.0861355763742018,0.278508712855049,0.827294381660711
PAAF1,1.4275216311508954,0.15472942593120964,0.7189762992715542
ZBED4,-0.9223915660368412,0.35725070135905623,0.8526199599036526
NSRP1,-2.624382783384157,0.009237555297201166,0.33594230499258615
COCH,-0.27083133508141666,0.7867535358420397,0.9677277617569142
LDLRAD3,-0.37471790851324477,0.7082011674865727,0.9507085399421508
FGD4,-0.5127546726733303,0.6085945441548182,0.9243747321596766
PABPC4,0.54136627196767,0.5887573208014518,0.9232716573103205
ZNF675,0.8353167088230633,0.40437018899377464,0.8684364720907436
TMOD4,-0.3903472194162771,0.6966260437694327,0.9507085399421508
GLP1R,0.1894287999641965,0.849916857319623,0.9754280510779714
KDM2A,-0.4902796115184309,0.624383961843891,0.9316572553926454
RINL,-1.869887283589728,0.06271697385379306,0.6119508093736731
MAPK1,1.642747033302049,0.10174478147974031,0.6930558178509478
PRIM1,-0.8197134880682272,0.4131927617379576,0.8684364720907436
CA4,-1.139725876773923,0.25553671324115296,0.8213068073870673
SEMA6C,-0.08507771627752224,0.9322705337093019,0.9794916357866792
SERPINA5,-0.19795643848817107,0.843246713423591,0.9745644443343103
TONSL,-2.243424877078197,0.025782279786405207,0.41797866653051907
CDK2,-2.3044004134930094,0.02205482095362203,0.409246601155016
TMEM53,-0.43274878107321463,0.6655859056405259,0.9477586771893144
HEATR6,-0.5824036568157751,0.5608415544547845,0.9202477346414158
TTLL10,-0.9195806121721142,0.3587152788715141,0.8526199599036526
PC,0.7916899346423835,0.42932324755951046,0.8764660923418588
SCG3,-0.8660885580898824,0.3873065781596329,0.8684364720907436
PGM2L1,-1.0701372169190948,0.2856325967150164,0.827294381660711
GGA3,0.21278052756685728,0.8316787723929011,0.9738202353109606
TRPC4AP,0.10294364166023304,0.918093664567275,0.9794916357866792
RTN3,1.0207263044542536,0.3084119269086726,0.827294381660711
FCRL1,0.534619489005029,0.5934079281630409,0.9232716573103205
CD1A,0.8717431538841537,0.38421973174550106,0.8684364720907436
MRPL38,-2.20299566341086,0.028545952081810867,0.4419132966511105
CLIC2,0.41771644794074325,0.6765279075441132,0.9507085399421508
IPO4,0.9019522592911807,0.36798650495780616,0.8598813831379796
TMEM26,-0.6894915981926527,0.49118005284904587,0.9008633112172126
VANGL2,-0.9629672879505781,0.33653317197742105,0.8404694858841214
DLX5,-0.9634796608513817,0.33627663184353507,0.8404694858841214
TRMT2A,0.12941189935243927,0.8971401225863748,0.9780207436079935
THTPA,3.207849589993311,0.0015194259457098438,0.15289223578705302
TMEM104,-0.857832421911578,0.39184084492457383,0.8684364720907436
EMD,2.7526030180732586,0.0063641293201409785,0.27692562717370206
PRICKLE4,-0.3149265148139879,0.7530910797698571,0.9661168433700956
KIFC2,0.8094154570584532,0.41907794530664744,0.8739837978545368
TNFRSF13B,0.9721384241413542,0.3319604314141532,0.8403400858125577
G6PD,0.2620368875507557,0.7935177652959676,0.9677277617569142
IFNL1,1.2358858425114834,0.2177092695446306,0.7843391389805684
C14orf119,-0.1066123780555805,0.9151855592894975,0.9794916357866792
APH1A,0.6756308545016873,0.4999255120390188,0.9029735684256178
GUCA1B,-1.8620714288900817,0.0638151975612333,0.6119508093736731
BNIPL,1.3510784774052487,0.17794259091431724,0.7189762992715542
CFL2,0.08655579226183753,0.9310967756934981,0.9794916357866792
PPHLN1,-0.38969036715734595,0.6971111054442782,0.9507085399421508
SLC25A21,-1.4567854804248384,0.14648266240258506,0.7189762992715542
TRIM65,-0.8211017031580432,0.4124032004239634,0.8684364720907436
KCNK17,-1.2183554337309481,0.22428524465920915,0.7884262967277876
CFAP45,0.566843478612755,0.5713502717542112,0.9232716573103205
PMEL,2.1029714768632277,0.03650987341194163,0.507767344711445
HSD3B1,0.04727905806840289,0.9623301369054958,0.9853233834523528
CLPSL1,1.2737883738816755,0.2039706142808751,0.7654841235249625
ARL5C,0.8349275249326974,0.4045888580196578,0.8684364720907436
SCNM1,0.06259338461573385,0.9501423948771125,0.984588790340795
PRMT5,0.44780654652568896,0.6546967605615639,0.9447462471653527
PLK3,-1.5503020998386254,0.12238665968639585,0.7062455989071588
MAPK14,-0.3663182954213539,0.7144502956137577,0.9507085399421508
TNFAIP8L2,0.14620255725574713,0.8838842129000614,0.9763984461847085
YARS2,-0.5461386324714868,0.5854779571587605,0.9232716573103205
EIF5A2,1.092722294843894,0.2756113792134834,0.827294381660711
PLEKHN1,0.05960851512679394,0.952517040487593,0.984588790340795
PIP5K1A,-0.8527961053756954,0.3946226360594035,0.8684364720907436
EGR2,-1.161747748137349,0.24649199538920186,0.8121837643403327
CROT,-0.5461119351788446,0.5854962786424278,0.9232716573103205
FCRL5,-1.9996465028909753,0.046665728196018594,0.5414325495498767
IGFLR1,-0.8789869424829727,0.38028754636767603,0.8684364720907436
UTP11,1.5047487225596674,0.133703559456207,0.7189762992715542
RPL19,0.6703604361205779,0.5032725817559871,0.9043179203427893
RAB6A,-0.42787649867792743,0.6691247289118576,0.9491549018044851
NDUFS5,-2.245849261925789,0.025624216726861597,0.41797866653051907
EIF3K,-1.395039077580255,0.16429370266421395,0.7189762992715542
CRYBB1,0.5823433844204803,0.560882077683607,0.9202477346414158
KLHL22,-0.23559791913960562,0.8139456027924241,0.9694480640509195
CLDN5,1.0062744586792312,0.3152970187185314,0.827294381660711
SIRT2,-0.10305093507828858,0.9180086002124549,0.9794916357866792
TMEM258,1.2120679129323682,0.2266782742043445,0.7899394404090793
PDCD5,3.5775214772157304,0.0004195102247932794,0.1387977256103217
MRPS7,-0.8263249005438773,0.4094405281504576,0.8684364720907436
GATAD1,0.5511261287974197,0.5820599107167916,0.9232716573103205
TRABD,1.0805120807586854,0.2809987968740209,0.827294381660711
IPO13,0.9475764459602285,0.34429823364290746,0.8451964676789492
UHRF2,0.7371806427568783,0.46173256246394756,0.8903169043674025
TNK2,0.13054774038199043,0.8962424429020279,0.9780207436079935
MYH6,0.35775735121832397,0.7208393355922437,0.953194247005968
PLEKHO1,1.2338213298773306,0.21847637937497622,0.7849139962365833
GAB3,-0.8230570009050814,0.4112926329965213,0.8684364720907436
ADCY4,1.2226885517642871,0.222646671293109,0.787826683037155
DNALI1,1.578481015612871,0.11577223778061187,0.7052575556013689
TSPAN8,1.3633893030848951,0.17403741399525097,0.7189762992715542
GRAMD1A,0.4969918943355461,0.619649723061267,0.9288976295424952
SETDB1,-1.7136582859184921,0.08788270083282747,0.6623325794588846
DCUN1D5,-0.18408759463800647,0.8541001826875566,0.9763984461847085
SCUBE3,-0.7364546050848402,0.4621733202850675,0.8903169043674025
KCTD20,-0.5919370027866513,0.55444997308536,0.9202477346414158
TMEM94,-1.4832828392471027,0.1393112730504497,0.7189762992715542
SZT2,0.060238485200195965,0.9520158248601733,0.984588790340795
AVPR2,-0.6691508977545505,0.5040423968591818,0.9046914815421212
CELSR2,-0.25635999484254907,0.797892485612685,0.9677277617569142
THAP8,1.3359455757021705,0.18283245390843178,0.7234379582519852
NFYA,-0.5557552648603019,0.5788958752767233,0.9232716573103205
SLC14A1,2.6040406016367945,0.009787804841190625,0.33594230499258615
FNDC3B,-0.7859776542003536,0.43265588285122036,0.8764660923418588
CHKA,1.919959505238683,0.05604840216674189,0.5930302169274403
ARID2,-1.71487217423172,0.08765946330242629,0.6623325794588846
PLAAT2,0.16898136732068228,0.8659536293238448,0.9763984461847085
TMEM217,1.3647277213182325,0.17361676053851413,0.7189762992715542
NBAS,-0.9835162116674471,0.32634387676935495,0.8354664130987631
PCYT1A,0.24368267102954785,0.8076847632623507,0.9677277617569142
BCAS3,-0.38383542305600554,0.7014402553997161,0.9507085399421508
CPNE6,-0.9664216238858623,0.33480607101175985,0.8404694858841214
AIP,0.3836510016065625,0.7015767762107542,0.9507085399421508
TKTL1,0.09026081538951847,0.9281552403187279,0.9794916357866792
SLC25A13,1.1757112740074347,0.24087524728156803,0.8060521199733213
RFX5,-1.435304788721613,0.15250219804240528,0.7189762992715542
DMAP1,2.0275310577572894,0.04371330986548338,0.5291611194242725
GPRC5C,-1.4273683346628396,0.154773541584576,0.7189762992715542
TFEB,0.5699000275043882,0.569278579036209,0.9220709378755498
CD44,-1.9815627546121024,0.04866935101463267,0.5442627365836293
MECOM,-0.3597699702361807,0.719335532647678,0.9528717036906932
ZNF546,1.392985519267915,0.1649130967367905,0.7189762992715542
LEO1,0.5639647387864483,0.5733047421979616,0.9232716573103205
MBD6,0.47201576881985424,0.6373444036144049,0.938814720786086
UNK,-1.0125241339230786,0.312307198652831,0.827294381660711
UROD,0.3893414646783342,0.6973688080137105,0.9507085399421508
KRTAP5-11,-1.7944559467549268,0.07399887741885368,0.631258562996863
C20orf85,0.4705502679591422,0.6383892804169284,0.939288264955247
ETV2,1.4869848206143292,0.13833138095366898,0.7189762992715542
SGCE,-1.739853163126719,0.08316672576984968,0.6605192321722487
PI16,-1.738148894351884,0.08346714609453451,0.6605192321722487
ASB2,-0.5476168785707572,0.5844639033118344,0.9232716573103205
MFSD3,0.3802448912680727,0.7040999404319193,0.9507085399421508
TBC1D30,1.2392236343393794,0.21647317325218782,0.7843391389805684
MGAT5B,1.1826150290396946,0.23813201165411402,0.8060521199733213
GPI,0.8268833568766221,0.4091245193239065,0.8684364720907436
LCE1B,0.8253707631628955,0.4099807754901075,0.8684364720907436
ABHD4,1.4565177816750916,0.14655653733270066,0.7189762992715542
IMPACT,-0.1244229966700555,0.9010845138449493,0.9789109765791959
DTNBP1,-0.5470551793238912,0.5848491234074558,0.9232716573103205
POGZ,-1.5442913482157594,0.12383529726528744,0.707150335466282
PI4KB,-1.1016849190834017,0.2717022847674056,0.827294381660711
LAMA3,-0.9431770704782864,0.346538808321054,0.8451964676789492
LRP1,0.5190993611633986,0.6041697979169721,0.9232716573103205
NR2C2AP,1.3541878148864317,0.17695012152587472,0.7189762992715542
MMP27,0.17782461836919863,0.8590107096374501,0.9763984461847085
CTCFL,1.0294769521855793,0.30429197833952615,0.827294381660711
HOXC9,-0.709058166324197,0.4789765910368905,0.891968727817249
RABGGTA,0.7552390925186208,0.4508460578570205,0.8903169043674025
ATP4A,-0.2538721595713006,0.799811681782358,0.9677277617569142
NKX2-8,-0.9480609785195585,0.34405203419909547,0.8451964676789492
ARHGEF11,0.8128875117272838,0.41708819085607385,0.8719356142524345
NEMP1,0.6720468830093306,0.5022002804525973,0.9033993871828846
ZNF607,-1.7687508347013285,0.07820564503088091,0.6481079158535112
RUBCN,-0.12930106351184226,0.897227725657768,0.9780207436079935
ACOX1,-0.06449830137820305,0.9486271490116891,0.984588790340795
CPT1A,1.3829907173267646,0.16795300848807201,0.7189762992715542
ZNF217,0.5339711151010652,0.5938557472029443,0.9232716573103205
PRR5L,0.8895844236285404,0.37457987639332957,0.8652418952557541
SDF2L1,-0.26882558583168964,0.7882948488750338,0.9677277617569142
FAM8A1,0.2351046014243433,0.8143280203514295,0.9694480640509195
DKC1,3.3628595288414895,0.0008976708452490863,0.14942748727637947
RBM23,-0.49472935480027835,0.6212437552324138,0.9295561765094668
EMC9,-0.1437058723730964,0.8858533222986116,0.9763984461847085
U2AF1L4,1.8795774372324159,0.06137726780111325,0.6119508093736731
UBALD2,-0.6071028382951854,0.544356588405447,0.918551226762813
PLXDC1,1.218875902319005,0.22408797178145096,0.7884262967277876
SPO11,0.5255800444776842,0.5996652763837225,0.9232716573103205
SEC13,-1.2326878515586963,0.2188983753479664,0.7849139962365833
ZFHX2,0.5453679825911366,0.586006936824883,0.9232716573103205
TMOD3,0.07596401308077709,0.9395110128920781,0.9809421081428311
FHL3,-0.3661994043984211,0.7145388875514271,0.9507085399421508
SNX27,-0.382969640992707,0.7020812479100451,0.9507085399421508
SF3A3,-3.032959674188616,0.0026876999477628426,0.22077135678958804
MRGPRD,0.6101100384178317,0.5423661657722889,0.918551226762813
TSPAN11,1.3483229006060298,0.17882562333437063,0.7197731339208417
LRIG3,1.6256473436213146,0.10533706805435192,0.7014515494709797
NDUFC2,-1.0548161673327272,0.29257011861709503,0.827294381660711
ZNF302,-0.05567237939138376,0.9556491216168358,0.984588790340795
CORO1B,-0.7671572188951851,0.4437420638890478,0.8877486539482193
OSTN,0.8787353528931892,0.38042369963560385,0.8684364720907436
ARMH1,0.3953208155077572,0.6929572850967587,0.9507085399421508
CCS,-0.5358388803543226,0.5925661404348461,0.9232716573103205
IPO8,1.9989205198198488,0.04674479775616948,0.5414325495498767
SLCO2B1,0.2572538092674707,0.7972032677732795,0.9677277617569142
C1QTNF12,-1.4069414421312214,0.16073839467718776,0.7189762992715542
CSTF1,0.6596131068376481,0.5101345953470006,0.9048338615099487
SLC25A1,0.27038396282270594,0.7870972453394391,0.9677277617569142
SDR9C7,1.0478448279085883,0.2957641949807829,0.827294381660711
PRUNE1,0.5287524487765675,0.5974658291656855,0.9232716573103205
ZNF507,-1.1786753443909777,0.2396947302113557,0.8060521199733213
C1orf159,1.0357048266133686,0.30138229414305884,0.827294381660711
MYRF,-2.914225520015219,0.0039026104620221228,0.24195362129608802
MUC4,-1.3510948031524477,0.17793736903255317,0.7189762992715542
PPFIA1,-0.5534245457029632,0.5804879162327669,0.9232716573103205
SDF4,0.2640162407285284,0.7919939666410306,0.9677277617569142
ISG15,2.508747236211463,0.012776469064192018,0.3453847165597089
DIPK1A,1.4553742193645804,0.14687244110917202,0.7189762992715542
DLG1,0.9546608803063932,0.34070977525446666,0.8426155732099713
ABCA4,-1.4090855641339464,0.16010419743852128,0.7189762992715542
SERPIND1,0.20382189087577587,0.8386654051112771,0.9744923945746027
STXBP6,1.7126759365272701,0.0880636952624878,0.6623325794588846
PDGFD,-0.4983397935169579,0.6187009383490698,0.9288976295424952
APCDD1L,-0.498325312751642,0.6187111279496964,0.9288976295424952
THEM5,-0.9063607643899676,0.36565398936216653,0.8594203253621724
INHBC,-0.6202100889970719,0.5357079264245843,0.9179646928674411
RTKN2,-0.4212460745178083,0.6739524115089546,0.9507085399421508
IGSF9,-0.017994444267685997,0.9856582358326721,0.993681753093677
RASD1,-0.30949323135526063,0.7572148954513569,0.9673470204671337
FAM117A,-0.4775133964967956,0.6334311643189654,0.9382007125607491
UBE2O,0.09819111743544373,0.9218624925706795,0.9794916357866792
PTPRCAP,-0.09281594124413507,0.9261272178341371,0.9794916357866792
LGI4,-0.033025334301874196,0.9736818337117397,0.9885693314888108
RPS6KB2,0.1424591848985825,0.8868368380905023,0.9763984461847085
ITGB4,-3.2764643220391045,0.0012065573506788404,0.14942748727637947
NOTCH2,-1.5939366775027808,0.11226628517108096,0.7052575556013689
NTRK1,0.29548712920574977,0.7678772643410721,0.9673470204671337
APLP1,0.08617071565544177,0.9314025552636196,0.9794916357866792
CDC42SE1,-0.30147599722421026,0.7633125994347137,0.9673470204671337
CASKIN2,-1.1862864745064274,0.23668222143773815,0.8060521199733213
SLC25A40,0.8649002555171196,0.38795720285935387,0.8684364720907436
TNIK,-2.3275238828397566,0.02076983673792624,0.409246601155016
PDHX,-1.8676141263072903,0.06303474669477993,0.6119508093736731
ACIN1,0.23462782332466162,0.8146976587955864,0.9694480640509195
KCNJ10,-0.67341857458151,0.5013290091776599,0.9029735684256178
NT5M,0.18517734273805878,0.8532463336514151,0.9763984461847085
CTPS1,0.7880451122329613,0.4314479584459975,0.8764660923418588
NAT9,0.4366004999435,0.6627936250954582,0.9476889310867564
PLEKHA5,1.0047515919010181,0.3160284099692415,0.827294381660711
NHLH1,-3.2492137264364933,0.0013228601610767224,0.15212891852382307
HAO2,-0.6196841999757643,0.5360535822643521,0.9179646928674411
CDH26,0.16674481659059273,0.8677112389593772,0.9763984461847085
H3-3B,0.7253612566312972,0.46893710242456976,0.8903169043674025
MMP14,-1.1808547160628236,0.23882936201963811,0.8060521199733213
KLHL42,0.054737204749687775,0.9563933664947888,0.984588790340795
FFAR2,0.32161979518671174,0.7480206773436833,0.9641988797319719
GEMIN2,2.441210356701166,0.01536179399273508,0.3673445381008695
FRS3,-2.056043505473765,0.04086008005455769,0.5221010229193482
RANBP1,-0.15631080410668108,0.8759194433458941,0.9763984461847085
CCDC167,-0.4632027620814708,0.6436387910537741,0.941957249599375
CMA1,1.4234038339461037,0.1559177873346572,0.7189762992715542
LRRC71,-0.795790450430989,0.4269402249957228,0.8745213260090505
C22orf39,-0.03788467773076037,0.9698111228209281,0.987600194650028
LRP5,-0.2717217337282111,0.786069580173619,0.9677277617569142
RPTN,-1.6495678249205534,0.10033954317802153,0.6874326149643177
GNL2,1.3097852711526756,0.1915208408215311,0.7347017062444237
TRERF1,0.2093805475988706,0.8343287940657995,0.9744923945746027
CABYR,0.16138400817938872,0.8719267326666739,0.9763984461847085
PEX16,-2.4990362192560553,0.013122600060053625,0.3453847165597089
LGALS13,-1.4231741265306113,0.15598428359871622,0.7189762992715542
HIRA,-0.11716051558236189,0.9068308406203853,0.9794916357866792
ATXN7L2,0.5414710266527681,0.5886852463017337,0.9232716573103205
MOV10L1,-0.08431449069270866,0.9328766785668514,0.9794916357866792
RIOK3,-2.5168761400559476,0.012493005706338794,0.3453847165597089
SUOX,-0.08023506059452053,0.9361171699029289,0.9798238778023457
CD84,3.347756625299702,0.0009457077375106622,0.14942748727637947
CPNE5,-1.479828961493552,0.14023033430379814,0.7189762992715542
MRPS21,-1.546437695001666,0.12331647308253975,0.707150335466282
CD300LD,-0.0863846170480863,0.9312327003300673,0.9794916357866792
CRYBA4,0.4043828562414204,0.6862913426817283,0.9507085399421508
ZRANB1,-1.1143268935398563,0.26625364434596793,0.827294381660711
ALDH3B2,0.9039165660482538,0.3669460518977785,0.8598813831379796
RAG1,1.0976107357055316,0.2734744993687555,0.827294381660711
CAP1,0.14136685364664714,0.8876987259804953,0.9763984461847085
MBIP,0.514315525286732,0.6075046688834658,0.9242296824615955
FKBP5,-0.650704294867146,0.5158598543766262,0.905708141271939
FAM183A,0.8619339253029618,0.3895842632523555,0.8684364720907436
ATP6V0B,-0.6400591842458488,0.5227446789501764,0.9108430012010649
RHBDF2,-1.4847669938334536,0.13891778248360395,0.7189762992715542
C1orf56,0.9693616042300386,0.3333406732863041,0.8404694858841214
ATG16L2,0.30194373254229245,0.7629564415416925,0.9673470204671337
BGN,-0.4543974098719605,0.6499535096877667,0.9444227204786183
ECH1,1.2605807722321962,0.20868408916238343,0.7692643853997513
ACY3,-0.2514520557469966,0.8016797958313231,0.9677277617569142
DCTN2,1.9632189925725185,0.050775561992646594,0.5523557757308177
CWC25,-0.5766393995467902,0.5647235058755341,0.9202477346414158
PPFIBP1,1.4428416727695952,0.15036892279444838,0.7189762992715542
RHPN2,0.4166857834515325,0.6772806827305243,0.9507085399421508
CMAS,-0.8912363401814839,0.37369500050016835,0.8645012207158099
HCFC1,-0.5602771416472814,0.5758130234015874,0.9232716573103205
ADAMTS20,-0.048255485154236374,0.9615527630257827,0.9853233834523528
LRRC24,-1.4439232675883114,0.15006467085763603,0.7189762992715542
LCE2B,1.094510806673185,0.2748282425581299,0.827294381660711
FANCE,-0.9937599984680329,0.3213405855884773,0.8317658244331969
KRAS,1.0019829643056426,0.3173609749073527,0.827294381660711
IRF4,1.8585365204509805,0.06431711927317499,0.6119508093736731
C1orf54,-0.6062538219280362,0.5449192007833523,0.918551226762813
CTSF,0.6811904290505293,0.49640773302704233,0.9022161164049712
FAM3A,0.577403611804173,0.5642080983855617,0.9202477346414158
SLC6A9,-0.6084975010869257,0.5434330269668584,0.918551226762813
MYCL,-1.8792161903789697,0.061426780393212276,0.6119508093736731
INPP5B,-1.1689655869223863,0.2435772341558127,0.8086871462914913
ZNF540,-1.0755411109338466,0.2832125702782628,0.827294381660711
CERS2,2.438142987737044,0.015489507314772265,0.3673445381008695
NCR2,0.23634755448643258,0.8133645744629248,0.9694480640509195
YAP1,-0.48371254434653094,0.6290309302980046,0.9343932344453612
OXA1L,-1.5543304410463714,0.12142327943831246,0.7057454147858594
CASD1,-1.4532969507536933,0.14744761706662923,0.7189762992715542
AP4S1,2.031317597296263,0.043324901490316314,0.5291611194242725
CLC,0.13691062084687558,0.8912162248197051,0.9774237888009026
ATP6AP1,0.8167147312848291,0.4149014068127751,0.8686492392309075
WDR62,0.708104297522886,0.47956762100772377,0.891968727817249
RANBP6,1.1733574825394062,0.24181563599199637,0.8060521199733213
HPCAL4,-3.277328201494795,0.001203030749495131,0.14942748727637947
PCK2,-0.9200273888416108,0.35848224344004487,0.8526199599036526
GMNC,1.0774320426713628,0.2823690649359287,0.827294381660711
RNF130,1.030097417610646,0.30400125572080816,0.827294381660711
PLXNB3,-0.1817181380155278,0.855957312452957,0.9763984461847085
NLK,0.6150350591733909,0.5391142715862485,0.9179646928674411
TMED5,0.5414342516524636,0.5887105481851349,0.9232716573103205
LCE3A,0.7277068217762649,0.4675023981854567,0.8903169043674025
CAPRIN2,1.8685458154072432,0.06290434092473039,0.6119508093736731
BEST4,-1.044080708625053,0.2974985417627482,0.827294381660711
ASB4,-0.7018199869867379,0.48347145489340515,0.8928074478166831
ZFAT,-1.4325093843366146,0.15329928836720383,0.7189762992715542
FAM181A,-0.30340580266701955,0.7618434715185897,0.9673470204671337
VTN,0.7261191244910137,0.4684732719797794,0.8903169043674025
AKIRIN1,-0.6036907886961517,0.5466193907108127,0.9186401033866476
PPP2R3C,-1.0292329720229922,0.3044063475088572,0.827294381660711
TMEM117,-0.8267341836546652,0.4092089163793974,0.8684364720907436
RPL10A,1.3679833685502245,0.17259673030034103,0.7189762992715542
NADSYN1,0.21862155988662985,0.8271306475080052,0.9738202353109606
TMEM147,2.9115627605651975,0.00393486670830919,0.24195362129608802
CLPS,1.2293896060238545,0.22012966820217436,0.787575035123335
MAPK13,-0.6805702418396583,0.4967994924904978,0.9022161164049712
SPATA20,-0.1926635342710776,0.8473854145840665,0.9754280510779714
SSH3,-1.0610081810300669,0.28975272288706866,0.827294381660711
METTL23,-1.426267432066519,0.15509064172694123,0.7189762992715542
RIPK3,-0.6875544035598461,0.49239733780816597,0.9008633112172126
SMAP2,-0.682432018666389,0.4956239448961878,0.9022161164049712
GSC2,-0.0023847097519798144,0.9980992596814985,0.9987195824034882
SLC35B1,0.18626140040019953,0.8523971148626619,0.9763984461847085
HEYL,-1.3760385227937073,0.1700923531137238,0.7189762992715542
COPS3,-0.9189322641439035,0.35905362286625864,0.8526199599036526
ANKRD40,2.834633080643364,0.004978690783345974,0.2485225730168331
